snapshot_id,snapshot_date,product_id,warehouse_id,inventory_on_hand,reorder_point,days_of_supply,week_demand
5267,2023-02-20,114,21,911.0,379.9,11.6,480.8
5268,2023-10-30,101,9,116.8,48.6,8.2,114.5
5269,2023-10-02,104,9,22.5,296.0,0.8,133.0
5270,2023-03-20,56,8,4416.6,1837.9,27.3,1301.3
5271,2025-10-27,17,16,0.0,316.5,0.0,422.9
5272,2025-02-17,86,22,1631.2,631.2,7.8,644.1
5273,2025-06-09,31,16,563.9,540.3,5.9,1010.5
5274,2025-10-27,116,13,893.5,322.9,16.9,260.2
5275,2023-10-02,63,7,1831.4,1557.6,12.0,1036.6
5276,2025-10-27,6,19,476.6,707.7,3.1,1238.9
5277,2024-02-19,93,9,84.0,384.0,1.2,375.9
5278,2023-04-17,91,6,805.2,540.4,12.1,537.3
5279,2025-07-07,27,19,555.5,436.0,7.0,546.4
5280,2025-10-27,66,3,142.7,58.9,9.0,40.8
5281,2025-03-17,21,15,342.7,227.9,8.1,132.6
5282,2023-01-01,41,18,342.1,151.0,8.6,251.6
5283,2024-07-08,64,17,259.5,673.3,1.9,900.5
5284,2023-01-01,96,5,621.2,246.9,8.5,400.1
5285,2025-09-01,20,2,0.0,1549.4,0.0,1868.1
5286,2023-02-20,67,2,0.0,762.4,0.0,2598.6
5287,2025-03-17,46,7,28.9,169.1,1.2,105.8
5288,2024-08-05,87,21,924.0,1095.0,3.3,3054.9
5289,2023-10-30,10,18,832.0,263.1,16.3,212.0
5290,2024-12-23,23,22,1913.7,1490.3,8.4,1648.7
5291,2024-07-08,61,22,158.4,234.9,6.8,233.3
5292,2023-08-07,87,19,0.0,1145.1,0.0,3068.3
5293,2025-01-20,29,17,1714.8,491.1,23.5,326.2
5294,2024-02-19,105,2,2820.7,1354.8,21.4,523.1
5295,2023-01-01,44,17,832.2,929.8,10.7,177.6
5296,2025-08-04,85,19,764.0,443.0,9.6,360.2
5297,2025-09-01,36,6,417.1,320.6,15.7,137.2
5298,2024-06-10,102,22,1538.3,828.9,24.6,345.8
5299,2024-03-18,67,3,605.8,284.2,10.1,223.8
5300,2024-09-02,118,21,1236.4,869.1,17.3,370.1
5301,2024-04-15,44,17,0.0,929.8,0.0,817.8
5302,2023-06-12,6,11,1681.8,608.4,8.5,400.9
5303,2023-06-12,32,22,305.3,170.0,10.5,121.0
5304,2025-08-04,40,12,1330.2,1553.8,8.7,975.2
5305,2024-08-05,107,21,329.1,411.7,4.6,711.8
5306,2024-11-25,22,21,0.0,484.3,0.0,1476.1
5307,2023-04-17,87,12,1648.3,1280.6,5.6,1712.5
5308,2024-12-23,106,20,805.1,394.7,10.4,189.2
5309,2023-05-15,53,3,952.4,601.7,7.3,514.2
5310,2023-09-04,42,18,771.6,594.8,8.0,1165.7
5311,2024-10-28,43,1,177.2,346.8,2.3,793.3
5312,2025-09-29,37,4,31.1,1042.2,0.2,1825.4
5313,2025-01-20,18,19,0.0,994.5,0.0,1995.2
5314,2023-01-01,95,11,1594.8,1530.3,7.8,1243.1
5315,2024-03-18,42,16,532.5,369.8,6.0,691.9
5316,2025-03-17,66,12,253.5,162.4,7.7,256.4
5317,2025-07-07,30,8,519.8,257.1,11.7,268.1
5318,2023-09-04,106,1,626.2,285.9,8.2,624.2
5319,2024-03-18,56,8,964.9,1837.9,6.0,804.7
5320,2025-01-20,24,17,108.9,91.8,3.6,176.3
5321,2024-11-25,40,20,47.5,1523.1,0.3,2532.5
5322,2023-01-23,36,8,645.6,334.2,22.4,111.2
5323,2025-08-04,43,10,270.1,340.5,3.4,694.0
5324,2025-06-09,29,5,863.2,475.8,20.6,199.8
5325,2023-07-10,37,22,814.0,981.1,4.0,866.4
5326,2025-04-14,102,16,840.0,515.3,19.0,203.9
5327,2023-10-30,43,12,0.0,359.1,0.0,2705.9
5328,2023-01-01,15,18,1267.4,931.0,10.0,314.5
5329,2025-06-09,100,4,336.9,87.1,16.1,73.4
5330,2025-11-24,109,20,0.0,790.0,0.0,2201.1
5331,2023-10-30,114,10,0.0,300.5,0.0,533.0
5332,2023-02-20,20,2,4325.5,1549.4,20.5,1696.1
5333,2023-01-01,114,21,1185.5,379.9,15.1,249.0
5334,2025-10-27,53,14,0.0,1347.8,0.0,11786.3
5335,2023-07-10,2,8,4507.1,976.7,25.8,1701.0
5336,2024-05-13,38,4,375.7,520.8,3.9,770.1
5337,2024-03-18,7,6,40.1,76.4,1.9,115.1
5338,2025-10-27,46,14,0.0,276.7,0.0,247.1
5339,2023-04-17,21,5,0.0,191.8,0.0,344.7
5340,2024-08-05,75,13,1206.2,372.2,15.7,255.0
5341,2025-11-24,25,5,224.2,116.9,10.9,118.4
5342,2024-10-28,98,12,927.2,368.3,8.9,292.4
5343,2023-04-17,95,11,5332.3,1530.3,26.1,927.1
5344,2025-04-14,119,7,0.0,187.2,0.0,292.6
5345,2025-04-14,16,12,362.7,371.0,4.8,488.0
5346,2023-03-20,112,15,217.2,392.9,2.7,261.1
5347,2023-12-25,51,20,1095.2,308.4,28.2,262.6
5348,2024-02-19,9,17,1062.2,366.3,14.2,385.5
5349,2023-10-02,4,22,1211.2,438.1,14.3,441.1
5350,2025-09-29,84,12,0.0,304.8,0.0,1149.1
5351,2024-12-23,72,5,344.9,533.9,4.9,699.4
5352,2023-09-04,88,22,1277.0,541.5,10.1,705.5
5353,2025-07-07,41,12,282.0,354.6,4.9,415.7
5354,2025-05-12,106,17,8.1,415.2,0.1,463.0
5355,2023-02-20,65,12,2191.3,1115.7,12.0,779.8
5356,2023-01-23,99,21,390.0,780.9,2.9,693.4
5357,2025-09-29,117,18,0.0,198.3,0.0,517.7
5358,2023-10-30,71,1,210.2,526.2,2.9,241.0
5359,2024-05-13,94,20,0.0,362.3,0.0,531.9
5360,2024-03-18,104,9,353.6,296.0,12.9,405.6
5361,2025-12-22,25,1,0.0,177.0,0.0,283.0
5362,2023-11-27,88,15,192.7,266.1,3.0,274.1
5363,2025-05-12,96,3,313.8,325.2,4.8,414.2
5364,2025-06-09,48,13,867.3,817.7,5.0,636.6
5365,2025-09-01,78,17,0.0,696.7,0.0,1972.5
5366,2023-12-25,54,4,1495.7,624.3,9.7,1280.9
5367,2025-10-27,106,8,661.1,322.5,11.4,266.6
5368,2024-01-22,28,8,3387.4,1678.8,22.1,597.4
5369,2024-09-02,72,5,835.4,533.9,11.8,455.4
5370,2023-03-20,54,7,552.7,549.5,3.9,1055.0
5371,2025-12-22,74,21,1331.3,1789.6,3.4,3147.0
5372,2025-06-09,111,3,822.4,899.1,5.4,1206.8
5373,2025-06-09,115,8,330.0,1539.3,2.3,1574.3
5374,2025-08-04,99,6,0.0,434.8,0.0,836.1
5375,2024-04-15,47,10,348.1,1429.1,1.2,1733.5
5376,2025-09-29,10,3,286.1,197.3,9.1,215.3
5377,2024-06-10,4,10,1287.2,403.1,14.8,352.1
5378,2024-09-02,119,15,90.2,113.0,3.3,201.0
5379,2024-08-05,60,6,524.4,284.3,8.4,579.5
5380,2024-07-08,18,18,2156.7,1145.8,8.0,1728.2
5381,2025-05-12,3,15,747.2,321.4,12.1,252.9
5382,2024-04-15,53,20,1306.4,813.5,5.2,3477.0
5383,2023-10-30,42,8,829.0,544.7,8.3,837.4
5384,2025-08-04,26,4,1340.9,567.2,13.3,662.1
5385,2025-11-24,35,15,1157.5,1108.4,5.8,2159.7
5386,2025-12-22,69,2,0.0,341.4,0.0,654.6
5387,2023-02-20,81,13,229.1,329.8,2.8,470.5
5388,2025-10-27,48,1,2809.1,1089.4,8.9,2116.1
5389,2025-07-07,6,22,635.8,1069.3,2.8,872.2
5390,2023-01-23,51,1,725.9,305.1,19.9,85.5
5391,2024-08-05,116,15,1116.9,533.8,20.3,199.4
5392,2025-10-27,65,19,3195.6,1189.3,26.5,865.0
5393,2025-08-04,16,11,956.0,388.3,13.2,392.9
5394,2023-10-02,3,19,0.0,474.2,0.0,928.1
5395,2025-05-12,92,11,0.0,1000.0,0.0,3426.6
5396,2024-09-02,51,7,177.0,365.8,4.7,229.2
5397,2023-09-04,43,1,709.5,346.8,9.2,261.0
5398,2024-05-13,81,4,1859.0,812.9,10.6,778.8
5399,2025-05-12,66,16,238.2,92.0,10.6,157.4
5400,2025-09-29,12,13,1109.4,636.2,7.8,662.2
5401,2024-11-25,117,18,559.3,198.3,11.0,221.1
5402,2024-07-08,105,2,1589.9,1354.8,12.1,711.9
5403,2024-12-23,87,22,1028.7,941.8,3.3,3276.0
5404,2024-01-22,34,11,0.0,349.7,0.0,743.7
5405,2023-01-23,44,15,981.7,330.6,20.9,280.4
5406,2024-04-15,1,20,2072.3,1975.1,10.6,733.9
5407,2023-04-17,61,22,266.9,234.9,11.5,194.4
5408,2023-11-27,95,11,0.0,1530.3,0.0,1710.9
5409,2023-06-12,55,8,0.0,1018.9,0.0,2073.0
5410,2023-03-20,82,6,763.1,276.4,13.1,271.6
5411,2023-06-12,56,8,496.5,1837.9,3.1,1167.7
5412,2025-07-07,76,9,124.2,109.4,14.1,100.7
5413,2025-07-07,54,12,1007.9,644.6,6.0,566.2
5414,2023-07-10,102,8,59.8,473.0,1.3,481.9
5415,2023-06-12,9,15,164.4,144.0,4.2,199.0
5416,2025-09-29,94,20,120.1,362.3,1.5,982.5
5417,2025-03-17,72,2,2377.5,1419.0,18.2,723.8
5418,2023-05-15,7,5,11.6,69.1,0.7,97.4
5419,2025-07-07,1,13,0.0,670.2,0.0,404.8
5420,2023-01-01,1,21,1629.9,1709.9,9.6,491.6
5421,2025-07-07,80,5,483.3,179.0,9.8,389.7
5422,2025-09-01,49,17,0.0,824.9,0.0,1491.0
5423,2025-05-12,120,12,0.0,349.9,0.0,496.3
5424,2023-10-02,48,17,2461.4,1622.8,8.9,1372.2
5425,2023-01-23,1,14,2653.0,1472.3,14.7,940.5
5426,2023-01-23,71,17,1327.0,688.2,22.4,311.8
5427,2023-08-07,16,21,0.0,353.3,0.0,832.5
5428,2024-09-30,45,16,1180.8,506.6,12.3,345.1
5429,2024-11-25,72,10,3648.0,1523.0,26.2,885.3
5430,2024-12-23,2,22,0.0,2547.9,0.0,2018.5
5431,2024-07-08,82,21,1108.4,381.3,12.6,399.1
5432,2023-01-23,45,9,1196.8,399.5,10.3,447.8
5433,2025-11-24,41,8,121.7,139.2,3.2,260.5
5434,2025-09-29,20,15,0.0,824.7,0.0,839.4
5435,2023-11-27,2,7,0.0,2044.2,0.0,3312.8
5436,2025-04-14,109,21,303.4,641.1,2.3,972.0
5437,2025-04-14,67,10,754.4,486.0,6.1,832.8
5438,2023-05-15,54,4,1427.4,624.3,9.2,1095.4
5439,2023-12-25,71,2,1609.9,797.9,22.5,595.4
5440,2025-05-12,52,19,122.2,139.9,3.0,235.8
5441,2023-05-15,81,4,1465.2,812.9,8.3,978.0
5442,2023-09-04,47,20,0.0,1025.6,0.0,1793.6
5443,2024-02-19,17,14,1240.9,502.5,27.2,86.9
5444,2023-12-25,79,2,1184.5,1301.2,8.1,1008.7
5445,2024-01-22,13,15,769.8,263.7,31.4,99.8
5446,2023-03-20,87,21,342.7,1095.0,1.2,1033.7
5447,2025-03-17,34,22,359.8,370.0,5.3,714.1
5448,2025-07-07,45,9,455.7,399.5,3.9,808.9
5449,2025-03-17,72,9,0.0,945.9,0.0,546.8
5450,2024-12-23,26,14,0.0,346.3,0.0,2065.5
5451,2023-09-04,93,15,29.4,148.8,0.7,215.8
5452,2023-10-30,2,22,1714.1,2547.9,8.0,890.0
5453,2025-05-12,8,8,254.1,1123.0,1.5,1070.3
5454,2024-11-25,45,20,525.2,587.0,3.6,1787.5
5455,2023-11-27,1,1,1458.0,1806.9,8.1,654.0
5456,2024-04-15,48,4,0.0,1351.2,0.0,4096.6
5457,2023-02-20,52,4,486.4,192.6,10.5,128.6
5458,2023-05-15,103,10,175.6,222.8,4.2,179.4
5459,2024-05-13,64,14,1192.3,631.4,7.8,934.4
5460,2024-09-02,33,20,65.5,48.2,6.8,93.7
5461,2023-08-07,71,6,269.5,580.0,5.7,636.4
5462,2024-02-19,52,19,134.6,139.9,3.3,236.4
5463,2025-02-17,97,11,48.0,196.6,1.7,136.9
5464,2025-01-20,25,1,260.6,177.0,7.4,329.8
5465,2024-04-15,28,3,1070.9,731.9,11.1,394.1
5466,2024-12-23,11,13,1594.9,792.0,11.2,1005.4
5467,2024-04-15,58,5,108.9,718.7,0.8,860.7
5468,2023-06-12,98,6,556.9,282.2,8.1,415.3
5469,2024-07-08,12,21,3733.1,1289.8,14.5,1072.8
5470,2025-06-09,11,12,0.0,1526.5,0.0,3982.5
5471,2023-10-30,73,10,0.0,964.2,0.0,704.1
5472,2025-07-07,111,22,1763.2,1560.6,5.3,1731.8
5473,2023-01-01,40,12,1868.3,1553.8,12.2,308.1
5474,2024-07-08,5,7,467.1,662.3,3.5,361.9
5475,2025-02-17,34,6,756.0,284.3,16.8,239.3
5476,2025-12-22,26,7,813.4,427.3,8.6,892.7
5477,2025-11-24,19,3,0.0,113.3,0.0,536.5
5478,2025-06-09,51,20,754.3,308.4,19.4,166.7
5479,2025-10-27,44,15,0.0,330.6,0.0,230.0
5480,2024-02-19,38,16,738.2,216.6,10.9,266.5
5481,2023-01-01,99,19,774.6,648.5,6.5,411.8
5482,2025-12-22,87,21,292.5,1095.0,1.1,3686.4
5483,2023-11-27,83,5,0.0,480.5,0.0,1758.4
5484,2023-09-04,17,1,863.1,420.1,19.5,234.7
5485,2025-04-14,95,15,1507.5,1109.1,14.0,611.3
5486,2024-03-18,18,19,1015.9,994.5,3.3,3044.8
5487,2023-02-20,87,8,382.4,975.6,1.7,1046.4
5488,2024-04-15,106,1,978.9,285.9,12.8,379.9
5489,2023-06-12,35,19,1811.8,1516.6,5.2,2226.3
5490,2023-10-30,1,1,0.0,1806.9,0.0,1737.1
5491,2025-08-04,68,8,1702.2,751.4,9.2,607.7
5492,2023-12-25,20,15,852.0,824.7,7.7,1472.5
5493,2025-10-27,119,14,70.3,279.0,1.3,351.2
5494,2025-05-12,105,13,0.0,458.6,0.0,350.6
5495,2024-12-23,26,17,998.1,309.1,11.8,209.8
5496,2024-09-30,112,13,30.9,363.7,0.5,376.1
5497,2023-10-02,74,18,0.0,975.1,0.0,4901.7
5498,2023-12-25,13,20,190.1,389.2,4.1,345.4
5499,2025-04-14,41,8,549.2,139.2,14.4,189.3
5500,2024-01-22,1,21,2733.4,1709.9,16.1,559.4
5501,2024-11-25,104,12,61.4,282.7,1.8,127.3
5502,2023-09-04,83,13,184.5,747.8,1.2,1425.0
5503,2023-04-17,72,9,1967.5,945.9,17.9,469.7
5504,2025-04-14,48,1,520.0,1089.4,1.7,2596.8
5505,2023-05-15,79,9,3015.1,1022.0,25.4,871.9
5506,2025-09-29,23,9,666.7,727.0,3.6,1138.0
5507,2025-09-29,79,1,2147.7,1101.9,16.0,391.9
5508,2024-01-22,3,13,979.5,366.6,17.2,157.5
5509,2024-07-08,33,19,52.7,34.3,6.9,52.1
5510,2024-12-23,48,18,2660.9,1409.9,10.5,1533.6
5511,2023-08-07,63,19,2748.8,875.5,20.0,296.8
5512,2025-02-17,91,6,1717.2,540.4,25.7,382.4
5513,2025-07-07,1,14,4414.7,1472.3,24.4,1137.2
5514,2023-04-17,1,10,1678.1,1165.0,9.2,868.8
5515,2023-01-01,50,9,271.0,1127.9,1.5,2238.2
5516,2023-10-30,10,9,535.7,280.7,10.0,488.4
5517,2024-09-02,112,9,1156.6,562.7,9.2,651.9
5518,2025-05-12,27,14,0.0,593.7,0.0,2599.8
5519,2025-06-09,42,10,1539.2,730.0,11.6,668.7
5520,2024-05-13,25,18,243.6,133.2,8.0,203.0
5521,2023-01-01,73,10,1274.1,964.2,14.0,357.8
5522,2024-01-22,38,8,773.1,362.2,10.4,185.5
5523,2025-10-27,79,6,669.9,924.1,6.8,1082.9
5524,2024-08-05,97,2,454.0,302.8,15.3,158.7
5525,2023-06-12,50,15,334.2,694.9,2.7,683.6
5526,2025-04-14,44,6,1264.4,748.1,20.0,240.6
5527,2023-07-10,82,4,862.4,332.9,9.4,300.6
5528,2024-03-18,71,15,93.8,306.2,2.9,142.0
5529,2025-12-22,106,16,125.1,204.2,2.3,209.9
5530,2025-05-12,22,22,0.0,754.9,0.0,1896.9
5531,2023-10-30,73,16,0.0,651.9,0.0,648.9
5532,2024-05-13,20,9,2868.4,1276.9,16.7,498.5
5533,2023-01-23,55,13,533.9,558.6,3.7,674.9
5534,2024-01-22,35,19,2634.9,1516.6,7.5,1443.1
5535,2023-01-23,86,15,731.8,319.2,7.3,668.0
5536,2025-07-07,15,2,2142.0,1277.7,12.0,505.4
5537,2023-04-17,13,17,280.9,472.0,6.9,373.0
5538,2024-08-05,106,16,0.0,204.2,0.0,373.7
5539,2023-05-15,2,14,2574.9,1629.8,12.0,924.6
5540,2023-12-25,38,7,39.1,306.2,0.5,1143.3
5541,2023-09-04,64,14,0.0,631.4,0.0,1115.0
5542,2025-02-17,73,18,2033.4,767.1,30.7,513.2
5543,2023-05-15,19,5,301.4,159.0,9.2,114.0
5544,2024-03-18,64,14,360.9,631.4,2.4,336.8
5545,2025-06-09,57,16,770.6,622.9,10.6,342.7
5546,2024-09-02,69,14,140.4,421.4,1.7,314.1
5547,2023-03-20,22,9,465.2,632.9,4.2,787.8
5548,2023-12-25,23,5,1264.8,555.2,9.9,322.9
5549,2024-04-15,18,15,0.0,662.8,0.0,1241.3
5550,2023-08-07,117,18,0.0,198.3,0.0,484.8
5551,2023-05-15,85,6,820.5,312.7,12.6,206.5
5552,2023-08-07,19,17,466.9,265.6,8.4,407.9
5553,2023-05-15,107,22,0.0,360.1,0.0,780.5
5554,2023-05-15,35,12,0.0,2577.0,0.0,5470.3
5555,2024-08-05,56,3,289.2,1209.0,2.6,1443.9
5556,2025-12-22,35,2,654.2,1653.1,1.6,1671.9
5557,2025-04-14,45,13,794.7,404.1,11.5,545.7
5558,2023-10-02,30,9,452.3,181.7,8.7,109.7
5559,2024-01-22,94,4,413.0,430.0,5.3,716.8
5560,2023-10-02,28,19,144.8,1650.5,0.9,1428.8
5561,2023-05-15,48,17,1227.5,1622.8,4.4,1953.3
5562,2024-04-15,53,14,1831.0,1347.8,6.8,674.9
5563,2024-09-02,24,4,160.9,122.2,5.3,194.6
5564,2025-09-29,7,6,0.0,76.4,0.0,190.7
5565,2023-03-20,111,3,675.3,899.1,4.4,1237.6
5566,2023-05-15,71,22,1270.0,490.0,17.1,380.1
5567,2024-11-25,77,5,274.6,171.9,10.5,258.3
5568,2023-02-20,34,22,211.7,370.0,3.1,269.9
5569,2025-06-09,108,7,0.0,387.9,0.0,248.1
5570,2025-09-01,106,1,560.5,285.9,7.3,689.8
5571,2024-03-18,112,18,351.4,562.2,3.6,457.5
5572,2023-01-23,1,12,3355.4,1754.4,17.4,578.8
5573,2024-08-05,15,8,603.4,1145.8,5.0,374.6
5574,2023-02-20,102,22,66.6,828.9,1.1,241.6
5575,2025-04-14,37,16,304.1,526.6,2.4,1107.3
5576,2025-12-22,6,2,1486.6,643.6,8.0,1101.6
5577,2024-12-23,104,12,602.1,282.7,18.1,126.8
5578,2025-09-29,118,15,749.5,433.3,19.4,65.9
5579,2023-04-17,26,18,225.7,298.4,2.9,366.9
5580,2024-12-23,25,13,148.3,87.9,7.5,115.3
5581,2023-01-23,94,2,0.0,421.7,0.0,567.4
5582,2024-12-23,42,10,479.4,730.0,3.6,1328.5
5583,2023-01-23,62,22,775.7,601.0,5.0,1498.3
5584,2024-12-23,22,20,0.0,538.9,0.0,1503.3
5585,2023-08-07,92,2,961.2,888.4,5.1,993.1
5586,2025-09-29,58,6,2711.9,699.0,14.0,1268.7
5587,2024-02-19,118,6,0.0,550.0,0.0,1340.3
5588,2024-11-25,96,3,0.0,325.2,0.0,1506.4
5589,2023-08-07,41,22,271.6,306.6,5.2,518.1
5590,2023-07-10,55,16,0.0,687.4,0.0,2626.7
5591,2024-11-25,5,7,30.3,662.3,0.2,1110.9
5592,2023-01-23,67,22,1662.7,827.1,12.6,898.1
5593,2025-10-27,73,21,1143.1,646.5,13.6,756.7
5594,2023-01-01,81,20,1636.4,989.5,9.0,737.4
5595,2023-11-27,32,19,81.4,89.0,3.5,229.6
5596,2024-07-08,86,15,677.4,319.2,6.7,680.7
5597,2024-09-02,64,5,648.2,349.7,8.6,943.1
5598,2025-06-09,24,13,246.1,52.9,16.6,24.7
5599,2024-06-10,21,5,315.1,191.8,8.1,155.1
5600,2025-07-07,105,17,1892.3,907.8,17.5,449.8
5601,2025-10-27,99,6,0.0,434.8,0.0,963.7
5602,2024-04-15,3,19,709.5,474.2,7.1,978.1
5603,2024-09-30,21,7,0.0,356.7,0.0,479.5
5604,2024-05-13,79,1,2003.9,1101.9,15.0,1091.0
5605,2025-02-17,41,12,0.0,354.6,0.0,663.3
5606,2025-02-17,104,10,0.0,353.2,0.0,425.5
5607,2025-11-24,70,10,0.0,397.9,0.0,386.9
5608,2023-03-20,52,2,390.0,269.0,8.6,435.9
5609,2025-07-07,40,6,2090.1,951.5,21.3,516.3
5610,2025-09-01,67,2,1051.2,762.4,8.1,469.5
5611,2025-12-22,92,2,500.6,888.4,2.6,1753.1
5612,2025-05-12,11,9,457.3,1138.3,1.8,1408.2
5613,2025-12-22,13,11,320.9,411.6,7.1,212.1
5614,2024-07-08,4,4,453.0,346.1,5.7,731.5
5615,2023-08-07,54,10,471.7,557.4,2.8,732.7
5616,2025-04-14,10,12,582.4,330.8,8.8,274.0
5617,2024-10-28,51,7,113.3,365.8,3.0,193.4
5618,2024-08-05,87,13,117.5,695.9,0.9,1670.2
5619,2024-07-08,104,9,562.5,296.0,20.5,126.7
5620,2025-07-07,43,1,6.5,346.8,0.1,667.4
5621,2024-08-05,24,1,205.4,153.0,7.0,274.0
5622,2023-01-23,53,14,2984.4,1347.8,11.2,824.8
5623,2025-06-09,75,21,0.0,716.5,0.0,873.2
5624,2025-10-27,25,1,162.6,177.0,4.6,160.2
5625,2024-12-23,13,5,277.4,266.9,11.2,190.7
5626,2024-10-28,28,19,2329.0,1650.5,14.1,1001.1
5627,2024-02-19,106,4,851.0,447.1,11.3,334.8
5628,2025-08-04,119,21,643.9,224.9,12.6,285.7
5629,2023-06-12,44,13,385.5,355.5,9.2,226.7
5630,2025-09-01,29,7,2051.0,727.9,27.9,362.8
5631,2024-10-28,37,3,51.3,423.3,0.5,542.1
5632,2025-12-22,57,15,1339.6,488.0,24.7,329.3
5633,2023-06-12,35,15,1355.2,1108.4,6.8,1310.6
5634,2024-07-08,72,2,2944.7,1419.0,22.6,1170.1
5635,2023-10-02,35,16,3240.9,1269.1,11.9,1161.0
5636,2024-06-10,33,16,81.5,28.5,11.9,23.4
5637,2024-10-28,111,19,1401.0,1384.7,5.3,1682.2
5638,2023-11-27,116,17,1627.2,654.8,18.1,645.0
5639,2024-10-28,37,19,1565.3,664.7,9.8,624.8
5640,2023-10-02,7,17,59.4,125.9,2.3,208.3
5641,2023-01-01,11,9,1354.5,1138.3,5.3,2558.9
5642,2023-05-15,1,12,2967.5,1754.4,15.4,2406.2
5643,2025-09-01,32,3,8.8,47.1,0.6,215.1
5644,2023-02-20,66,18,28.1,135.4,1.1,240.5
5645,2025-05-12,30,8,0.0,257.1,0.0,403.4
5646,2023-04-17,34,12,732.1,298.3,10.0,403.0
5647,2023-01-23,75,21,1578.0,716.5,10.3,712.0
5648,2024-02-19,2,22,1546.4,2547.9,7.2,875.8
5649,2024-05-13,38,19,546.6,333.6,6.2,375.7
5650,2023-10-02,63,2,0.0,1144.2,0.0,1556.0
5651,2023-03-20,58,18,0.0,860.6,0.0,4198.6
5652,2024-03-18,37,4,1198.6,1042.2,6.9,948.8
5653,2024-07-08,78,17,1531.0,696.7,9.1,642.0
5654,2024-07-08,34,6,646.2,284.3,14.3,124.0
5655,2023-01-01,69,14,1225.2,421.4,14.9,502.6
5656,2024-05-13,43,12,623.6,359.1,7.3,411.9
5657,2023-08-07,43,10,1300.1,340.5,16.4,297.5
5658,2025-07-07,56,8,2326.8,1837.9,14.4,1889.0
5659,2024-12-23,23,3,88.9,445.3,0.7,408.2
5660,2023-01-01,39,14,1447.5,483.0,11.3,724.3
5661,2023-09-04,87,13,1176.0,695.9,8.8,839.4
5662,2023-08-07,79,6,2265.5,924.1,23.2,471.5
5663,2023-03-20,29,10,1319.5,898.5,16.2,312.4
5664,2025-08-04,52,4,236.4,192.6,5.1,276.7
5665,2024-08-05,115,1,0.0,1637.3,0.0,2116.5
5666,2025-10-27,84,5,50.6,203.2,1.5,185.6
5667,2024-09-30,1,3,1576.0,651.0,17.1,440.8
5668,2024-09-30,104,19,332.2,240.4,12.4,191.6
5669,2025-11-24,118,17,0.0,595.7,0.0,600.5
5670,2025-06-09,18,21,0.0,1229.4,0.0,5617.1
5671,2023-07-10,3,15,575.0,321.4,9.3,425.1
5672,2023-07-10,67,1,1243.9,619.4,10.7,633.2
5673,2025-08-04,30,8,199.4,257.1,4.5,455.4
5674,2023-06-12,107,9,0.0,356.1,0.0,760.0
5675,2025-09-29,104,6,230.2,203.9,10.5,89.5
5676,2025-10-27,18,3,1665.1,698.6,8.9,1069.6
5677,2023-03-20,48,1,1399.1,1089.4,4.4,1133.4
5678,2025-07-07,32,3,113.0,47.1,8.2,60.7
5679,2024-07-08,25,4,170.7,127.9,4.4,140.2
5680,2025-09-29,59,20,1129.0,896.5,3.9,432.4
5681,2025-05-12,76,18,111.4,65.3,15.1,45.8
5682,2023-05-15,34,4,744.7,371.8,11.7,504.2
5683,2024-08-05,3,4,854.4,401.0,6.8,417.4
5684,2025-02-17,29,1,1293.8,830.6,15.3,1048.7
5685,2025-11-24,24,3,0.0,58.6,0.0,163.6
5686,2024-11-25,94,14,265.1,425.2,3.3,537.0
5687,2024-11-25,16,21,35.6,353.3,0.5,326.0
5688,2024-07-08,47,20,1643.3,1025.6,6.1,1505.3
5689,2023-12-25,23,22,1444.6,1490.3,6.4,2203.6
5690,2025-09-01,3,15,666.3,321.4,10.8,402.2
5691,2025-09-01,62,9,558.8,547.8,4.3,834.3
5692,2023-12-25,36,14,1364.1,271.1,40.9,250.9
5693,2023-12-25,87,21,0.0,1095.0,0.0,4434.7
5694,2023-10-30,57,2,689.8,1113.8,5.6,1017.8
5695,2024-05-13,16,11,335.9,388.3,4.6,511.3
5696,2023-01-01,98,10,684.2,360.3,7.1,409.9
5697,2023-01-23,107,9,1097.9,356.1,18.1,206.0
5698,2025-05-12,34,18,402.0,250.9,8.4,235.0
5699,2025-09-29,55,11,1690.0,1351.3,6.6,827.7
5700,2023-10-02,98,11,682.3,451.6,8.1,443.9
5701,2024-01-22,35,13,570.8,766.3,2.9,1856.9
5702,2024-05-13,53,9,424.7,1160.7,2.0,2143.9
5703,2024-08-05,44,22,1068.7,613.7,11.7,415.8
5704,2024-05-13,75,6,84.6,478.2,0.8,410.2
5705,2023-01-23,47,18,235.0,1163.9,1.1,995.0
5706,2023-05-15,37,13,1442.7,388.9,16.5,540.9
5707,2025-03-17,68,18,1535.7,1111.6,8.4,1123.8
5708,2024-09-30,87,12,2265.2,1280.6,7.7,996.0
5709,2025-02-17,53,5,0.0,550.8,0.0,918.5
5710,2023-05-15,95,19,0.0,1190.0,0.0,2213.1
5711,2024-05-13,98,6,261.5,282.2,3.8,336.8
5712,2025-09-01,10,10,0.0,247.5,0.0,968.8
5713,2023-05-15,84,13,64.1,145.4,2.1,173.1
5714,2024-01-22,38,19,1162.4,333.6,13.2,315.3
5715,2025-04-14,96,12,514.9,675.2,3.6,567.4
5716,2023-04-17,98,9,0.0,305.0,0.0,686.9
5717,2023-01-01,85,19,549.3,443.0,6.9,523.1
5718,2023-05-15,75,11,103.9,732.1,0.7,1338.1
5719,2024-03-18,38,1,764.2,493.6,8.2,338.6
