shipment_id,warehouse_id,supplier_id,transport_mode_id,ship_date,promised_delivery_date,actual_delivery_date,n_orders,total_qty,distance_km,shipping_cost,is_otif
12515,17,53,4,2025-01-20,2025-01-24,2025-02-02,1,98.0,280.3,1438.82,0
12516,22,9,1,2023-04-11,2023-04-16,2023-04-19,1,949.0,3071.3,154687.0,0
12517,19,56,1,2024-12-03,2024-12-10,2024-12-10,2,2644.0,1093.7,64468.09,1
12518,12,14,1,2023-08-02,2023-08-08,2023-08-08,2,1032.0,722.5,27119.26,1
12519,9,14,3,2024-06-04,2024-06-11,2024-06-11,1,757.0,942.9,102623.58,1
12520,16,15,3,2023-10-21,2023-10-29,2023-11-01,1,552.0,2117.5,218878.08,0
12521,22,6,3,2025-02-22,2025-02-28,2025-02-28,1,154.0,391.2,18458.79,1
12522,10,24,1,2023-10-29,2023-11-04,2023-11-04,1,1323.0,2512.8,110720.68,1
12523,3,25,1,2026-01-03,2026-01-14,2026-01-14,1,374.0,2936.0,87299.51,1
12524,7,47,1,2023-12-31,2024-01-13,2024-01-13,1,157.0,3138.0,65562.98,1
12525,5,47,1,2024-12-03,2024-12-18,2024-12-18,1,270.0,923.4,17671.61,1
12526,5,56,1,2024-11-01,2024-11-09,2024-11-09,1,533.0,1454.5,37788.51,1
12527,10,3,3,2023-01-19,2023-01-24,2023-01-24,1,1142.0,256.7,38976.41,1
12528,14,44,1,2024-07-22,2024-08-02,2024-08-02,1,664.0,2354.1,92635.44,1
12529,15,17,4,2024-03-19,2024-04-05,2024-04-10,1,217.0,2129.1,18900.61,0
12530,7,43,4,2024-01-09,2024-01-14,2024-01-22,1,1615.0,1042.5,25061.69,0
12531,22,24,1,2024-01-27,2024-01-31,2024-01-31,1,385.0,614.1,13889.69,1
12532,2,15,1,2025-04-18,2025-04-29,2025-05-03,1,237.0,342.3,6965.39,0
12533,22,27,1,2025-04-28,2025-05-07,2025-05-07,1,506.0,2779.9,82135.5,1
12534,7,52,2,2024-04-21,2024-05-01,2024-05-03,2,373.0,2504.3,49395.76,0
12535,11,58,3,2025-07-14,2025-07-18,2025-07-18,1,1081.0,231.1,32873.5,1
12536,17,31,4,2024-05-07,2024-05-20,2024-05-21,1,827.0,3005.4,47133.89,0
12537,20,12,4,2024-12-02,2024-12-20,2024-12-29,2,1280.0,2271.2,41165.94,0
12538,3,25,3,2023-10-21,2023-11-01,2023-11-01,1,285.0,1376.6,104832.47,1
12539,18,51,1,2024-09-08,2024-09-14,2024-09-19,1,466.0,1466.8,48644.14,0
12540,6,25,3,2024-10-01,2024-10-09,2024-10-10,1,214.0,2490.7,179031.65,0
12541,7,52,3,2023-11-08,2023-11-21,2023-11-21,1,401.0,2427.0,224493.49,1
12542,2,33,1,2025-10-09,2025-10-22,2025-10-22,1,313.0,2014.0,48131.21,1
12543,4,59,1,2023-09-16,2023-09-21,2023-09-21,1,138.0,2736.9,51589.17,1
12544,1,49,1,2024-12-07,2024-12-18,2024-12-18,1,123.0,689.2,12370.79,1
12545,5,47,1,2023-01-15,2023-02-01,2023-02-01,2,1175.0,970.1,50827.91,1
12546,18,26,1,2023-12-22,2023-12-29,2023-12-29,1,680.0,877.2,36879.73,1
12547,6,16,2,2025-11-11,2025-11-21,2025-11-21,1,362.0,297.5,4845.99,1
12548,12,27,3,2024-07-04,2024-07-15,2024-07-15,1,1120.0,1887.9,276822.59,1
12549,1,13,1,2026-01-04,2026-01-16,2026-01-16,1,258.0,2646.8,71242.16,1
12550,16,52,4,2023-03-31,2023-04-12,2023-04-12,1,242.0,2150.4,21358.03,1
12551,11,55,2,2023-05-16,2023-05-22,2023-05-22,1,1454.0,2748.8,107998.97,1
12552,6,17,4,2023-03-15,2023-04-01,2023-04-01,1,276.0,2692.5,27421.96,1
12553,8,1,1,2024-03-31,2024-04-06,2024-04-06,1,144.0,1548.2,23098.86,1
12554,12,29,4,2025-11-28,2025-12-02,2025-12-02,1,238.0,385.5,3299.64,1
12555,21,25,2,2023-09-10,2023-09-19,2023-09-19,1,64.0,544.6,3730.63,1
12556,14,56,4,2025-10-31,2025-11-07,2025-11-17,3,2170.0,951.0,27608.16,0
12557,18,47,1,2025-03-05,2025-03-19,2025-03-19,1,599.0,98.6,3964.98,1
12558,1,23,4,2025-09-03,2025-09-07,2025-09-07,1,1297.0,926.5,21582.29,1
12559,12,21,3,2023-03-29,2023-04-06,2023-04-11,1,476.0,2695.2,291569.66,0
12560,14,34,1,2024-09-02,2024-09-12,2024-09-21,1,913.0,2235.5,100368.75,0
12561,2,33,1,2024-07-24,2024-08-09,2024-08-11,1,153.0,2734.1,54695.98,0
12562,22,20,4,2023-11-01,2023-11-07,2023-11-07,1,2084.0,2886.1,84309.99,1
12563,3,24,3,2024-02-10,2024-02-15,2024-02-15,1,891.0,2046.3,245099.66,1
12564,8,15,3,2024-04-22,2024-04-30,2024-04-30,1,365.0,1944.6,177158.63,1
12565,5,21,1,2025-08-20,2025-08-29,2025-08-29,1,333.0,2028.2,41463.96,1
12566,7,37,1,2025-06-16,2025-06-22,2025-07-02,1,1578.0,2952.3,191320.92,0
12567,17,37,3,2024-11-21,2024-11-25,2024-11-25,1,1106.0,902.4,150157.46,1
12568,22,52,1,2025-05-03,2025-05-12,2025-05-13,1,279.0,3071.1,64367.53,0
12569,20,40,1,2024-05-31,2024-06-10,2024-06-10,1,232.0,2529.0,64283.79,1
12570,3,31,4,2024-04-17,2024-04-29,2024-05-01,1,394.0,1276.3,11935.18,0
12571,15,49,2,2024-09-29,2024-10-09,2024-10-09,1,481.0,496.4,12554.1,1
12572,12,29,1,2025-05-02,2025-05-09,2025-05-14,1,1171.0,2614.4,117251.56,0
12573,20,27,4,2023-06-04,2023-06-17,2023-06-17,1,1361.0,678.2,11119.79,1
12574,19,51,4,2024-05-11,2024-05-16,2024-05-21,1,1292.0,1814.0,37694.57,0
12575,17,11,2,2023-10-01,2023-10-12,2023-10-12,1,296.0,1102.2,22282.09,1
12576,17,34,3,2024-09-29,2024-10-10,2024-10-10,1,292.0,1677.3,120680.66,1
12577,13,8,4,2023-10-01,2023-10-08,2023-10-08,1,644.0,835.4,11527.72,1
12578,6,19,4,2025-11-28,2025-12-04,2025-12-04,1,378.0,2378.9,29583.17,1
12579,18,18,3,2024-05-30,2024-06-06,2024-06-06,1,690.0,3028.0,363187.56,1
12580,17,26,4,2024-06-07,2024-06-14,2024-06-15,1,13.0,497.9,877.62,0
12581,7,51,2,2023-08-29,2023-09-05,2023-09-16,1,805.0,1569.5,51033.94,0
12582,18,57,1,2025-11-07,2025-11-17,2025-11-19,1,622.0,1733.1,67008.16,0
12583,2,25,4,2025-12-18,2025-12-27,2026-01-01,1,528.0,399.7,5480.3,0
12584,9,8,3,2023-02-08,2023-02-15,2023-02-15,1,415.0,2027.1,168287.29,1
12585,11,31,1,2024-05-05,2024-05-21,2024-05-21,1,528.0,862.9,24344.98,1
12586,7,37,4,2024-07-01,2024-07-06,2024-07-06,1,630.0,127.6,1439.8,1
12587,14,40,3,2023-07-20,2023-07-29,2023-07-29,1,359.0,603.5,45203.95,1
12588,4,9,4,2023-11-11,2023-11-18,2023-11-18,1,1122.0,1697.8,27756.88,1
12589,6,31,1,2025-05-04,2025-05-16,2025-05-21,1,179.0,3006.9,53527.95,0
12590,6,25,1,2023-08-06,2023-08-16,2023-08-16,1,295.0,1474.6,30868.55,1
12591,11,35,4,2025-03-12,2025-03-20,2025-03-20,1,1126.0,811.8,13016.83,1
12592,5,56,4,2025-10-24,2025-10-31,2025-10-31,1,160.0,395.7,2351.48,1
12593,22,7,1,2024-12-28,2025-01-02,2025-01-03,1,651.0,1445.6,58411.41,0
12594,7,20,1,2023-07-19,2023-07-24,2023-07-24,1,212.0,979.5,18372.44,1
12595,20,40,1,2025-03-29,2025-04-06,2025-04-06,1,82.0,1458.3,21083.61,1
12596,4,43,1,2023-01-08,2023-01-12,2023-01-12,1,231.0,814.9,16157.17,1
12597,18,50,1,2024-10-29,2024-11-03,2024-11-03,1,765.0,2856.9,116350.0,1
12598,18,57,2,2023-04-10,2023-04-21,2023-04-21,1,576.0,1871.1,44985.7,1
12599,6,37,3,2025-07-29,2025-08-02,2025-08-02,1,1008.0,1777.1,250585.17,1
12600,18,43,1,2023-08-29,2023-09-03,2023-09-03,1,1080.0,1593.6,84378.39,1
12601,8,21,4,2025-03-07,2025-03-16,2025-03-18,1,892.0,2330.2,33132.78,0
12602,9,43,1,2023-08-04,2023-08-10,2023-08-10,1,1131.0,393.1,19127.22,1
12603,21,15,2,2024-03-29,2024-04-06,2024-04-10,1,581.0,833.7,21810.41,0
12604,19,31,1,2023-05-03,2023-05-18,2023-05-18,1,298.0,2322.5,46463.65,1
12605,4,50,3,2024-12-08,2024-12-14,2024-12-14,1,967.0,2782.1,349775.55,1
12606,1,38,4,2025-05-01,2025-05-05,2025-05-05,1,1371.0,700.0,13352.01,1
12607,3,29,2,2024-10-12,2024-10-18,2024-10-18,1,484.0,415.7,7436.41,1
12608,21,22,4,2025-06-05,2025-06-17,2025-06-21,1,1097.0,1442.4,27759.5,0
12609,12,53,4,2025-02-15,2025-02-19,2025-02-21,1,893.0,1538.8,25240.77,0
12610,11,9,4,2025-12-07,2025-12-14,2025-12-25,1,1655.0,2071.8,51185.12,0
12611,19,21,1,2024-02-11,2024-02-17,2024-02-17,1,207.0,1092.6,24667.89,1
12612,19,47,1,2024-08-08,2024-08-26,2024-08-26,1,847.0,2905.9,137489.85,1
12613,18,43,4,2025-09-18,2025-09-23,2025-09-26,1,1846.0,92.7,1984.43,0
12614,6,7,3,2025-06-25,2025-06-29,2025-07-01,1,517.0,678.1,53833.9,0
12615,5,15,1,2026-01-03,2026-01-14,2026-01-14,1,685.0,1734.0,72704.83,1
12616,15,14,1,2025-05-25,2025-06-02,2025-06-02,1,244.0,522.3,11568.07,1
12617,12,43,2,2024-08-15,2024-08-20,2024-08-20,1,979.0,3050.4,111600.42,1
12618,18,27,1,2025-11-03,2025-11-15,2025-11-15,1,406.0,1747.7,43896.3,1
12619,9,15,1,2023-02-06,2023-02-17,2023-02-22,1,284.0,2714.4,59314.99,0
12620,13,27,1,2023-06-14,2023-06-25,2023-06-26,1,160.0,2035.1,38545.47,0
12621,1,2,1,2024-03-21,2024-04-02,2024-04-02,1,1018.0,1843.7,70960.69,1
12622,9,38,1,2023-05-20,2023-05-25,2023-05-25,1,654.0,575.9,19354.66,1
12623,14,13,4,2024-12-06,2024-12-18,2024-12-23,1,1274.0,1179.5,21016.83,0
12624,19,14,1,2023-06-08,2023-06-16,2023-06-16,1,456.0,1167.9,29852.44,1
12625,19,47,3,2024-08-14,2024-09-01,2024-09-01,1,919.0,339.7,43037.24,1
12626,9,2,2,2025-07-05,2025-07-16,2025-07-16,1,78.0,900.9,6468.36,1
12627,22,53,3,2025-02-11,2025-02-15,2025-02-15,1,624.0,2100.5,241046.17,1
12628,4,51,1,2024-10-26,2024-10-30,2024-10-30,1,1286.0,2723.6,112555.38,1
12629,16,14,3,2025-11-23,2025-12-02,2025-12-12,1,1070.0,351.6,57280.31,0
12630,21,27,1,2023-09-26,2023-10-10,2023-10-15,2,1420.0,1385.2,63829.2,0
12631,9,48,4,2024-12-19,2025-01-01,2025-01-01,1,211.0,521.1,4916.2,1
12632,13,37,3,2024-05-05,2024-05-10,2024-05-10,1,173.0,475.8,26646.77,1
12633,11,50,4,2023-11-06,2023-11-12,2023-11-12,1,884.0,379.3,6891.56,1
12634,13,37,4,2025-02-03,2025-02-07,2025-02-07,1,392.0,2440.7,21707.42,1
12635,7,53,1,2024-06-09,2024-06-12,2024-06-12,1,306.0,1035.6,22861.78,1
12636,5,8,2,2023-04-22,2023-05-01,2023-05-01,1,562.0,458.2,8926.0,1
12637,19,26,1,2024-12-14,2024-12-20,2024-12-20,1,611.0,922.6,29817.78,1
12638,11,48,1,2025-08-08,2025-08-23,2025-08-26,1,960.0,1175.7,58611.09,0
12639,8,20,4,2023-04-19,2023-04-24,2023-04-24,2,480.0,793.2,8770.9,1
12640,21,22,1,2023-03-19,2023-03-30,2023-03-30,1,952.0,206.2,8110.48,1
12641,8,47,3,2025-11-13,2025-12-02,2025-12-02,1,1069.0,234.5,34311.79,1
12642,21,43,4,2024-11-13,2024-11-19,2024-11-19,1,761.0,2223.5,39772.75,1
12643,3,40,1,2023-11-15,2023-11-24,2023-11-24,1,542.0,3046.8,110842.42,1
12644,20,56,1,2023-05-12,2023-05-20,2023-05-25,2,1580.0,2127.0,134662.64,0
12645,13,16,3,2025-09-02,2025-09-11,2025-09-11,1,374.0,167.0,15250.61,1
12646,20,23,1,2024-12-01,2024-12-06,2024-12-06,1,327.0,3164.2,64899.78,1
12647,9,1,1,2025-10-08,2025-10-13,2025-10-13,1,166.0,2106.8,37831.58,1
12648,13,55,3,2025-04-23,2025-05-01,2025-05-01,1,794.0,2830.4,310658.28,1
12649,7,44,3,2025-08-26,2025-09-04,2025-09-04,1,826.0,977.3,96509.74,1
12650,21,12,3,2025-12-23,2026-01-07,2026-01-12,1,837.0,984.8,132324.23,0
12651,6,43,3,2023-06-30,2023-07-04,2023-07-04,2,853.0,1093.1,111387.18,1
12652,12,9,3,2023-05-04,2023-05-10,2023-05-10,1,586.0,2837.1,274463.66,1
12653,19,14,1,2025-05-07,2025-05-13,2025-05-15,2,1888.0,3007.8,169740.49,0
12654,15,50,1,2023-02-11,2023-02-16,2023-02-16,1,821.0,2736.7,130808.79,1
12655,2,14,1,2025-06-07,2025-06-13,2025-06-21,1,175.0,573.9,10836.71,0
12656,19,25,1,2023-03-20,2023-03-30,2023-04-02,2,790.0,2787.4,111690.97,0
12657,7,21,3,2023-10-09,2023-10-17,2023-10-17,1,345.0,2168.7,156805.1,1
12658,18,9,1,2024-09-22,2024-09-28,2024-09-28,1,151.0,2133.1,30780.15,1
12659,22,8,4,2023-04-22,2023-05-01,2023-05-01,1,781.0,2751.6,49078.58,1
12660,3,8,2,2023-06-18,2023-06-27,2023-07-02,1,635.0,2340.6,55050.77,0
12661,11,14,2,2023-10-16,2023-10-23,2023-10-23,1,389.0,2760.6,54614.78,1
12662,6,16,1,2023-06-08,2023-06-20,2023-06-20,1,112.0,119.5,1428.26,1
12663,15,15,2,2024-08-22,2024-08-31,2024-09-01,1,305.0,688.9,14434.76,0
12664,22,40,2,2024-08-21,2024-08-29,2024-08-29,1,530.0,2278.8,46612.65,1
12665,10,20,1,2025-04-17,2025-04-23,2025-04-23,1,1879.0,1796.6,124324.07,1
12666,6,48,1,2025-03-01,2025-03-13,2025-03-13,1,87.0,3073.3,47473.9,1
12667,9,4,1,2024-08-03,2024-08-06,2024-08-10,1,657.0,1091.9,44641.86,0
12668,7,52,1,2025-11-04,2025-11-17,2025-11-20,1,661.0,1338.5,41938.3,0
12669,10,7,2,2023-07-24,2023-07-30,2023-07-30,1,1193.0,425.7,12253.19,1
12670,7,58,1,2023-05-28,2023-05-31,2023-05-31,1,652.0,1413.6,58748.31,1
12671,11,50,1,2024-10-19,2024-10-24,2024-10-24,1,386.0,1179.3,30550.18,1
12672,2,16,1,2025-08-18,2025-08-30,2025-08-31,1,614.0,2272.1,70609.7,0
12673,8,40,1,2023-01-03,2023-01-12,2023-01-15,1,501.0,1741.3,61692.04,0
12674,8,48,1,2025-11-08,2025-11-22,2025-11-22,1,305.0,2700.5,64107.29,1
12675,12,38,1,2024-02-19,2024-02-24,2024-02-24,1,1560.0,2912.7,167891.38,1
12676,22,12,2,2025-07-05,2025-07-21,2025-07-21,1,257.0,3075.3,57653.93,1
12677,3,56,1,2023-08-27,2023-09-03,2023-09-03,1,73.0,2187.9,29316.35,1
12678,17,15,1,2025-02-23,2025-03-05,2025-03-05,1,437.0,1152.0,36339.79,1
12679,4,60,1,2023-07-31,2023-08-05,2023-08-15,1,222.0,604.3,15000.95,0
12680,19,49,1,2025-07-24,2025-08-04,2025-08-04,1,790.0,2066.5,77401.08,1
12681,18,26,4,2023-01-22,2023-01-30,2023-01-30,1,334.0,2149.1,17406.15,1
12682,9,49,1,2023-01-16,2023-01-26,2023-01-30,1,334.0,1601.3,40339.1,0
12683,1,14,1,2025-05-22,2025-05-28,2025-05-28,1,992.0,988.3,42399.96,1
12684,19,5,1,2023-10-02,2023-10-13,2023-10-13,1,1314.0,2538.4,152844.23,1
12685,20,5,4,2025-08-29,2025-09-07,2025-09-07,1,263.0,2476.2,20667.97,1
12686,1,25,2,2025-03-06,2025-03-14,2025-03-14,1,1126.0,673.3,25368.28,1
12687,14,27,1,2023-01-23,2023-02-03,2023-02-03,1,524.0,2593.6,91753.85,1
12688,18,56,2,2024-08-22,2024-08-30,2024-09-02,1,493.0,921.3,23356.5,0
12689,20,50,2,2023-12-16,2023-12-21,2023-12-21,1,877.0,567.1,19247.71,1
12690,7,41,1,2024-11-22,2024-12-04,2024-12-05,1,451.0,2071.3,70220.23,0
12691,22,53,2,2024-05-03,2024-05-07,2024-05-10,1,1187.0,628.8,21515.42,0
12692,9,47,2,2024-11-09,2024-11-22,2024-11-23,1,805.0,2533.6,60014.15,0
12693,20,17,2,2025-02-18,2025-03-02,2025-03-02,1,622.0,2083.6,60414.64,1
12694,10,56,4,2023-03-11,2023-03-19,2023-03-19,1,1082.0,879.9,18038.86,1
12695,14,13,1,2025-02-04,2025-02-13,2025-02-14,1,963.0,1399.3,55706.2,0
12696,4,60,2,2025-12-21,2025-12-27,2025-12-27,1,916.0,2302.9,82054.06,1
12697,8,11,2,2023-11-13,2023-11-26,2023-11-26,1,83.0,1762.9,14826.98,1
12698,4,40,4,2024-10-13,2024-10-22,2024-10-23,1,194.0,573.9,3536.86,0
12699,14,13,1,2025-10-31,2025-11-09,2025-11-09,1,907.0,2724.8,100544.1,1
12700,19,21,4,2025-04-24,2025-05-01,2025-05-06,1,917.0,234.5,3968.14,0
12701,19,21,3,2023-05-14,2023-05-24,2023-05-29,1,776.0,1838.3,250741.21,0
12702,5,56,3,2025-02-15,2025-02-22,2025-02-22,1,941.0,1433.5,157659.07,1
12703,19,28,3,2024-09-25,2024-10-05,2024-10-05,1,266.0,3042.9,184733.82,1
12704,20,57,4,2023-03-21,2023-03-29,2023-03-30,1,664.0,2087.7,33026.89,0
12705,18,8,2,2025-10-14,2025-10-21,2025-10-21,1,1017.0,812.2,30014.64,1
12706,12,12,1,2025-08-06,2025-08-18,2025-08-22,1,975.0,2103.4,101356.31,0
12707,7,37,3,2025-10-01,2025-10-07,2025-10-07,1,846.0,301.7,41045.58,1
12708,19,56,1,2024-11-26,2024-12-02,2024-12-13,2,375.0,2420.2,72092.17,0
12709,6,4,1,2023-08-19,2023-08-22,2023-08-23,1,292.0,575.6,12765.98,0
12710,4,1,2,2023-12-17,2023-12-24,2023-12-24,1,235.0,1124.7,19512.8,1
12711,19,51,3,2024-09-06,2024-09-13,2024-09-13,1,361.0,2178.7,168061.75,1
12712,14,1,1,2024-07-02,2024-07-07,2024-07-07,1,386.0,1289.9,32505.18,1
12713,19,5,1,2023-09-14,2023-09-25,2023-09-25,1,634.0,639.9,23354.69,1
12714,10,14,2,2024-03-14,2024-03-19,2024-03-21,1,267.0,1798.7,30054.75,0
12715,11,53,1,2023-05-07,2023-05-10,2023-05-15,1,534.0,2922.7,88075.36,0
12716,22,56,4,2023-11-09,2023-11-15,2023-11-21,1,1004.0,78.5,1497.46,0
12717,19,56,4,2024-11-01,2024-11-10,2024-11-10,1,245.0,832.2,7016.29,1
12718,16,40,1,2025-07-25,2025-08-04,2025-08-04,1,767.0,1804.5,56203.77,1
12719,13,16,2,2025-08-11,2025-08-19,2025-08-19,1,221.0,2420.8,41029.47,1
12720,18,34,4,2025-04-01,2025-04-15,2025-04-15,1,277.0,2827.5,23142.47,1
12721,19,30,1,2025-09-03,2025-09-10,2025-09-10,1,401.0,2501.4,81437.23,1
12722,21,30,1,2024-10-24,2024-10-30,2024-10-30,1,184.0,2791.2,42586.41,1
12723,10,53,2,2026-01-04,2026-01-08,2026-01-08,1,224.0,395.8,7073.84,1
12724,2,11,1,2024-12-30,2025-01-13,2025-01-13,1,536.0,321.1,10248.92,1
12725,18,9,1,2024-05-10,2024-05-15,2024-05-15,1,496.0,2940.0,95736.22,1
12726,7,12,4,2025-12-13,2025-12-25,2025-12-25,1,319.0,1259.8,12181.92,1
12727,9,49,3,2025-08-15,2025-08-30,2025-08-30,1,123.0,3006.8,140648.89,1
12728,1,2,4,2025-02-06,2025-02-15,2025-02-15,1,757.0,1058.9,13700.19,1
12729,18,18,1,2025-10-09,2025-10-16,2025-10-17,2,1913.0,1878.3,129715.77,0
12730,17,37,1,2023-02-16,2023-02-21,2023-02-21,1,319.0,1648.1,35581.98,1
12731,14,13,2,2025-03-08,2025-03-19,2025-03-19,1,855.0,1673.1,54353.86,1
12732,4,34,4,2023-12-19,2023-12-29,2023-12-29,1,400.0,470.3,5609.15,1
12733,20,27,4,2023-04-20,2023-05-02,2023-05-07,1,1268.0,630.4,11854.96,0
12734,3,16,4,2023-06-25,2023-07-04,2023-07-04,1,95.0,1256.3,6330.75,1
12735,4,43,3,2025-07-11,2025-07-17,2025-07-28,1,797.0,2654.7,271998.83,0
12736,20,27,2,2025-08-26,2025-09-10,2025-09-13,1,562.0,2170.1,45618.4,0
12737,4,43,1,2023-06-02,2023-06-09,2023-06-16,1,771.0,2274.3,76882.78,0
12738,9,1,1,2025-03-27,2025-04-03,2025-04-03,1,312.0,3016.9,82806.79,1
12739,20,37,1,2023-10-02,2023-10-06,2023-10-06,1,730.0,1854.7,77895.09,1
12740,14,17,2,2025-08-05,2025-08-19,2025-08-19,1,1047.0,1465.6,56667.05,1
12741,14,37,1,2025-07-23,2025-07-28,2025-07-28,1,443.0,287.8,9454.13,1
12742,13,16,3,2025-09-11,2025-09-20,2025-09-20,1,200.0,2292.6,112213.28,1
12743,2,43,4,2024-09-26,2024-10-02,2024-10-04,1,1942.0,1693.0,48008.97,0
12744,8,11,3,2024-10-13,2024-10-23,2024-10-23,1,367.0,1596.8,103379.38,1
12745,20,56,4,2023-06-18,2023-06-26,2023-06-26,1,1043.0,1413.4,29021.31,1
12746,8,27,1,2023-06-14,2023-06-29,2023-07-10,1,1052.0,3179.6,154052.02,0
12747,13,2,2,2025-06-27,2025-07-08,2025-07-08,1,735.0,2754.1,71082.63,1
12748,20,27,1,2023-06-15,2023-06-28,2023-06-28,1,58.0,2721.5,27212.58,1
12749,4,40,2,2025-01-17,2025-01-25,2025-01-25,1,108.0,115.0,1378.33,1
12750,11,22,3,2025-07-23,2025-08-04,2025-08-04,1,854.0,1830.7,262201.96,1
12751,22,8,3,2025-12-30,2026-01-07,2026-01-11,1,912.0,368.2,45242.04,0
12752,17,14,2,2024-10-29,2024-11-07,2024-11-07,1,517.0,431.3,8089.12,1
12753,6,48,1,2023-12-05,2023-12-20,2023-12-23,1,294.0,2960.7,62423.84,0
12754,3,43,2,2023-06-28,2023-07-04,2023-07-09,2,1849.0,3129.0,129463.38,0
12755,3,9,1,2023-04-30,2023-05-05,2023-05-05,1,123.0,94.9,1662.73,1
12756,18,30,1,2025-12-17,2025-12-25,2025-12-25,1,464.0,2212.8,61555.2,1
12757,2,53,4,2025-02-07,2025-02-10,2025-02-10,1,299.0,1513.3,16102.58,1
12758,16,24,1,2025-10-27,2025-10-30,2025-10-30,1,1.0,2624.6,3055.69,1
12759,9,21,3,2024-11-21,2024-11-28,2024-12-01,1,1113.0,3173.3,397285.69,0
12760,10,12,4,2023-01-17,2023-01-30,2023-01-31,2,1788.0,1102.5,20641.08,0
12761,10,53,2,2025-05-25,2025-05-27,2025-05-27,1,254.0,742.0,14142.18,1
12762,11,48,1,2025-06-20,2025-07-02,2025-07-09,1,990.0,2288.7,100156.64,0
12763,9,43,3,2025-12-23,2025-12-28,2025-12-28,1,494.0,1083.7,91278.43,1
12764,19,31,3,2024-03-11,2024-03-24,2024-03-24,1,1252.0,1635.5,219884.7,1
12765,17,35,1,2023-01-04,2023-01-12,2023-01-12,1,915.0,1712.5,60058.07,1
12766,11,53,2,2024-07-09,2024-07-14,2024-07-14,1,796.0,1472.6,40477.75,1
12767,8,13,1,2024-10-11,2024-10-21,2024-10-21,1,591.0,2210.7,85564.02,1
12768,18,27,1,2025-01-03,2025-01-14,2025-01-14,1,384.0,2969.4,68553.81,1
12769,19,8,4,2025-06-25,2025-07-04,2025-07-04,1,727.0,734.7,9370.7,1
12770,19,3,3,2024-02-03,2024-02-10,2024-02-10,1,846.0,308.4,43495.77,1
12771,5,12,1,2025-05-20,2025-06-05,2025-06-09,1,202.0,790.1,16265.46,0
12772,21,8,1,2025-09-03,2025-09-10,2025-09-10,1,1662.0,2335.2,128507.35,1
12773,9,31,4,2024-10-04,2024-10-19,2024-10-19,1,135.0,2366.1,15563.0,1
12774,4,13,1,2025-02-25,2025-03-07,2025-03-10,1,732.0,2471.4,89209.75,0
12775,17,20,2,2024-03-29,2024-04-03,2024-04-03,1,934.0,273.7,9404.72,1
12776,12,26,2,2023-05-28,2023-06-03,2023-06-03,1,41.0,194.7,1183.38,1
12777,7,34,4,2023-09-12,2023-09-25,2023-09-25,1,109.0,3042.4,20662.0,1
12778,3,40,2,2024-12-01,2024-12-11,2024-12-11,1,443.0,2259.5,49800.79,1
12779,4,23,1,2023-07-27,2023-08-03,2023-08-03,1,235.0,696.4,12083.26,1
12780,6,27,3,2024-05-12,2024-05-24,2024-05-25,1,693.0,2003.1,195120.37,0
12781,19,48,1,2024-07-15,2024-07-29,2024-07-29,1,93.0,2540.3,36903.16,1
12782,6,23,1,2025-11-25,2025-11-29,2025-11-29,1,1308.0,562.7,25530.24,1
12783,19,24,4,2023-03-26,2023-03-30,2023-04-07,1,1615.0,478.2,12488.03,0
12784,4,21,1,2023-01-13,2023-01-23,2023-01-24,1,314.0,878.4,20326.61,0
12785,17,46,4,2025-07-08,2025-07-23,2025-07-23,1,108.0,1776.4,8777.45,1
12786,7,43,2,2024-11-29,2024-12-04,2024-12-07,1,1850.0,2664.0,115040.7,0
12787,19,47,3,2025-01-02,2025-01-16,2025-01-27,1,603.0,2145.0,233813.49,0
12788,11,25,2,2025-05-11,2025-05-22,2025-05-22,1,330.0,2935.2,60557.45,1
12789,8,24,3,2023-01-21,2023-01-26,2023-01-26,1,1090.0,2215.1,322153.1,1
12790,17,12,2,2023-04-11,2023-04-27,2023-04-27,1,792.0,960.3,29182.17,1
12791,1,21,1,2023-05-01,2023-05-08,2023-05-11,1,459.0,2438.9,80884.59,0
12792,6,22,1,2025-11-27,2025-12-06,2025-12-06,1,282.0,214.3,4275.76,1
12793,17,47,4,2023-08-29,2023-09-12,2023-09-12,1,415.0,2655.2,30846.0,1
12794,12,48,2,2023-07-25,2023-08-08,2023-08-08,1,253.0,2283.1,41162.89,1
12795,12,31,2,2025-06-16,2025-07-02,2025-07-02,1,176.0,2196.8,26374.82,1
12796,20,48,1,2025-11-19,2025-12-03,2025-12-03,1,1198.0,2867.2,133890.41,1
12797,14,38,1,2025-04-07,2025-04-12,2025-04-12,1,245.0,2389.4,57644.29,1
12798,21,59,4,2023-03-23,2023-03-28,2023-03-28,1,1570.0,2901.7,57199.91,1
12799,11,21,1,2024-01-15,2024-01-25,2024-01-25,1,418.0,2785.5,68341.5,1
12800,8,34,2,2023-02-05,2023-02-18,2023-02-18,1,605.0,2285.8,65049.22,1
12801,19,24,1,2024-04-12,2024-04-16,2024-04-17,1,619.0,1508.2,45235.44,0
12802,20,52,1,2024-06-02,2024-06-14,2024-06-14,1,463.0,1285.1,34733.52,1
12803,3,6,1,2024-04-15,2024-04-22,2024-04-22,1,207.0,2020.3,44939.83,1
12804,16,8,1,2024-03-21,2024-03-31,2024-03-31,1,320.0,1925.5,53982.34,1
